genus,species,sample_start_date,sample_end_date,month,sample_value,sample_unit,sample_sex,sample_stage,sample_location,sample_lat_dd,sample_long_dd,sample_name,species_id_method,location_description
Culex,pipiens,8/13/2023,8/19/2023,Aug,1,pool size,female,adult,Comacchio,44.7,12.183333,COMA02_16075,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,51,pool size,female,adult,Ravenna,44.416111,12.201667,WN124A_16074,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,80,pool size,female,adult,Ravenna,44.416111,12.201667,WN114A_16073,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,187,pool size,female,adult,Lugo,44.416667,11.916667,WN112A_16072,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,19,pool size,female,adult,Bologna,44.493889,11.342778,WN108A_16071,morphological,Emilia-Romagna
Culex,pipiens,8/13/2023,8/19/2023,Aug,8,pool size,female,adult,San Pietro In Casale,44.7,11.4,BONORD14_16070,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Ferrara,44.839167,11.6175,WN065A_15798,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,151,pool size,female,adult,Ferrara,44.839167,11.6175,WN047B_15797,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Ferrara,44.839167,11.6175,WN047B_15796,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,San Prospero,44.783333,11.016667,WN060A_15795,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,San Prospero,44.783333,11.016667,WN060A_15794,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,197,pool size,female,adult,Carpi,44.783333,10.883333,WN059A_15793,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Carpi,44.783333,10.883333,WN059A_15792,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,182,pool size,female,adult,Novi Di Modena,44.883333,10.9,WN041A_15791,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Novi Di Modena,44.883333,10.9,WN041A_15790,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,75,pool size,female,adult,Modena,44.646944,10.925556,WN077A_15789,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Modena,44.646944,10.925556,WN077A_15788,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Modena,44.646944,10.925556,WN077A_15787,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,80,pool size,female,adult,Formigine,44.607222,10.933333,WN090A_15786,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Formigine,44.607222,10.933333,WN090A_15785,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Formigine,44.607222,10.933333,WN090A_15784,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,75,pool size,female,adult,Nonantola,44.678056,11.042222,WN078A_15783,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Nonantola,44.678056,11.042222,WN078A_15782,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Nonantola,44.678056,11.042222,WN078A_15781,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Nonantola,44.678056,11.042222,WN078A_15780,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,67,pool size,female,adult,Ostellato,44.75,11.933333,WN068A_15779,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,201,pool size,female,adult,Ostellato,44.75,11.933333,WN068A_15778,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Ostellato,44.75,11.933333,WN068A_15777,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,148,pool size,female,adult,Ostellato,44.75,11.933333,WN067B_15776,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Ostellato,44.75,11.933333,WN067B_15775,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Ostellato,44.75,11.933333,WN067B_15774,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Ostellato,44.75,11.933333,WN067B_15773,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Ostellato,44.75,11.933333,WN067B_15772,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,189,pool size,female,adult,Ostellato,44.75,11.933333,WN066A_15771,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,88,pool size,female,adult,Comacchio,44.7,12.183333,COMA10_15770,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Comacchio,44.7,12.183333,COMA10_15769,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Comacchio,44.7,12.183333,COMA10_15768,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Comacchio,44.7,12.183333,COMA10_15767,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Comacchio,44.7,12.183333,COMA10_15766,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,48,pool size,female,adult,Medicina,44.483333,11.633333,WN110A_15765,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Medicina,44.483333,11.633333,WN110A_15764,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Medicina,44.483333,11.633333,WN110A_15763,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Medicina,44.483333,11.633333,WN110A_15762,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,171,pool size,female,adult,Budrio,44.55,11.533333,WN109A_15761,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Budrio,44.55,11.533333,WN109A_15760,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,196,pool size,female,adult,Molinella,44.616667,11.666667,WN097B_15759,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Molinella,44.616667,11.666667,WN097B_15758,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,97,pool size,female,adult,Budrio,44.55,11.533333,WN096A_15757,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Budrio,44.55,11.533333,WN096A_15756,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Budrio,44.55,11.533333,WN096A_15755,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Budrio,44.55,11.533333,WN096A_15754,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Budrio,44.55,11.533333,WN096A_15753,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Budrio,44.55,11.533333,WN096A_15752,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,140,pool size,female,adult,Baricella,44.65,11.533333,WN082B_15751,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Baricella,44.65,11.533333,WN082B_15750,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Baricella,44.65,11.533333,WN082B_15749,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Baricella,44.65,11.533333,WN082B_15748,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,145,pool size,female,adult,Sissa Trecasali,44.9602,10.2616,WN036A_15747,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Sissa Trecasali,44.9602,10.2616,WN036A_15746,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,110,pool size,female,adult,Soragna,44.933333,10.116667,WN035A_15745,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Soragna,44.933333,10.116667,WN035A_15744,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Soragna,44.933333,10.116667,WN035A_15743,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Soragna,44.933333,10.116667,WN035A_15742,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Soragna,44.933333,10.116667,WN035A_15741,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Soragna,44.933333,10.116667,WN035A_15740,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,180,pool size,female,adult,Colorno,44.933333,10.383333,WN017A_15739,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Colorno,44.933333,10.383333,WN017A_15738,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Colorno,44.933333,10.383333,WN017A_15737,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Colorno,44.933333,10.383333,WN017A_15736,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Colorno,44.933333,10.383333,WN017A_15735,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,99,pool size,female,adult,Roccabianca,45,10.216667,WN016A_15734,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,134,pool size,female,adult,Polesine Zibello,45.016667,10.083333,WN015A_15733,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Polesine Zibello,45.016667,10.083333,WN015A_15732,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Polesine Zibello,45.016667,10.083333,WN015A_15731,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Polesine Zibello,45.016667,10.083333,WN015A_15730,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Polesine Zibello,45.016667,10.083333,WN015A_15729,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Polesine Zibello,45.016667,10.083333,WN015A_15728,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Polesine Zibello,45.016667,10.083333,WN015A_15727,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Polesine Zibello,45.016667,10.083333,WN015A_15726,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Polesine Zibello,45.016667,10.083333,WN015A_15725,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Polesine Zibello,45.016667,10.083333,WN015A_15724,morphological,Emilia-Romagna
Culex,pipiens,7/9/2023,7/15/2023,Jul,200,pool size,female,adult,Polesine Zibello,45.016667,10.083333,WN015A_15723,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Ravenna,44.416111,12.201667,WN124A_15722,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Ravenna,44.416111,12.201667,WN124A_15721,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Ravenna,44.416111,12.201667,WN124A_15720,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Ravenna,44.416111,12.201667,WN124A_15719,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Ravenna,44.416111,12.201667,WN114A_15718,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Ravenna,44.416111,12.201667,WN114A_15717,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Ravenna,44.416111,12.201667,WN114A_15716,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Ravenna,44.416111,12.201667,WN114A_15715,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Ravenna,44.416111,12.201667,WN114A_15714,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Ravenna,44.416111,12.201667,WN114A_15713,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Ravenna,44.416111,12.201667,WN114A_15712,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Ravenna,44.416111,12.201667,WN114A_15711,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Ravenna,44.416111,12.201667,WN114A_15710,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Ravenna,44.416111,12.201667,WN114A_15709,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Lugo,44.416667,11.916667,WN112A_15708,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Lugo,44.416667,11.916667,WN112A_15707,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Lugo,44.416667,11.916667,WN112A_15706,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Lugo,44.416667,11.916667,WN112A_15705,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Lugo,44.416667,11.916667,WN112A_15704,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Lugo,44.416667,11.916667,WN112A_15703,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Lugo,44.416667,11.916667,WN112A_15702,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Lugo,44.416667,11.916667,WN112A_15701,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Lugo,44.416667,11.916667,WN112A_15700,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Lugo,44.416667,11.916667,WN112A_15699,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Lugo,44.416667,11.916667,WN112A_15698,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Lugo,44.416667,11.916667,WN112A_15697,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Lugo,44.416667,11.916667,WN112A_15696,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Lugo,44.416667,11.916667,WN112A_15695,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Lugo,44.416667,11.916667,WN112A_15694,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Lugo,44.416667,11.916667,WN112A_15693,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Lugo,44.416667,11.916667,WN112A_15692,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Lugo,44.416667,11.916667,WN112A_15691,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN101A_15690,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN101A_15689,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN101A_15688,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN101A_15687,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN101A_15686,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN101A_15685,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,53,pool size,female,adult,Argenta,44.615278,11.833333,WN099A_15684,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN099A_15683,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN099A_15682,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN099A_15681,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN099A_15680,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN099A_15679,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN099A_15678,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN099A_15677,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,154,pool size,female,adult,Argenta,44.615278,11.833333,WN085A_15676,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN085A_15675,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN085A_15674,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN085A_15673,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN085A_15672,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN085A_15671,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN085A_15670,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN085A_15669,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN085A_15668,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN085A_15667,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN085A_15666,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN085A_15665,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN085A_15664,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN085A_15663,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN085A_15662,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN085A_15661,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN085A_15660,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN085A_15659,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN085A_15658,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN085A_15657,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,152,pool size,female,adult,Argenta,44.615278,11.833333,WN083A_15656,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN083A_15655,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Argenta,44.615278,11.833333,WN083A_15654,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,51,pool size,female,adult,Poggio Renatico,44.766667,11.5,WN064A_15653,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Poggio Renatico,44.766667,11.5,WN064A_15652,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Poggio Renatico,44.766667,11.5,WN064A_15651,morphological,Emilia-Romagna
